"analysis_id","stratum_1","stratum_2","stratum_3","stratum_4","stratum_5","count_value"
702,"35604087","198401",NULL,NULL,NULL,"6"
702,"35604087","198402",NULL,NULL,NULL,"6"
702,"35604087","198403",NULL,NULL,NULL,"6"
702,"35604087","198404",NULL,NULL,NULL,"6"
702,"35604087","198405",NULL,NULL,NULL,"6"
702,"35604087","198406",NULL,NULL,NULL,"6"
702,"35604087","198407",NULL,NULL,NULL,"7"
702,"35604087","198408",NULL,NULL,NULL,"7"
702,"35604087","198409",NULL,NULL,NULL,"7"
702,"35604087","198410",NULL,NULL,NULL,"7"
702,"35604087","198411",NULL,NULL,NULL,"7"
702,"35604087","198412",NULL,NULL,NULL,"8"
702,"35604087","198501",NULL,NULL,NULL,"7"
702,"35604087","198502",NULL,NULL,NULL,"8"
702,"35604087","198503",NULL,NULL,NULL,"8"
702,"35604087","198504",NULL,NULL,NULL,"7"
702,"35604087","198505",NULL,NULL,NULL,"8"
702,"35604087","198506",NULL,NULL,NULL,"7"
702,"35604087","198507",NULL,NULL,NULL,"8"
702,"35604087","198508",NULL,NULL,NULL,"9"
702,"35604087","198509",NULL,NULL,NULL,"9"
702,"35604087","198510",NULL,NULL,NULL,"9"
702,"35604087","198511",NULL,NULL,NULL,"9"
702,"35604087","198512",NULL,NULL,NULL,"9"
702,"35604087","198601",NULL,NULL,NULL,"10"
702,"35604087","198602",NULL,NULL,NULL,"10"
702,"35604087","198603",NULL,NULL,NULL,"10"
702,"35604087","198604",NULL,NULL,NULL,"10"
702,"35604087","198605",NULL,NULL,NULL,"11"
702,"35604087","198606",NULL,NULL,NULL,"9"
702,"35604087","198607",NULL,NULL,NULL,"11"
702,"35604087","198608",NULL,NULL,NULL,"8"
702,"35604087","198609",NULL,NULL,NULL,"8"
702,"35604087","198610",NULL,NULL,NULL,"8"
702,"35604087","198611",NULL,NULL,NULL,"8"
702,"35604087","198612",NULL,NULL,NULL,"8"
702,"35604087","198701",NULL,NULL,NULL,"8"
702,"35604087","198702",NULL,NULL,NULL,"9"
702,"35604087","198703",NULL,NULL,NULL,"9"
702,"35604087","198704",NULL,NULL,NULL,"6"
702,"35604087","198705",NULL,NULL,NULL,"7"
702,"35604087","198706",NULL,NULL,NULL,"7"
702,"35604087","198707",NULL,NULL,NULL,"7"
702,"35604087","198708",NULL,NULL,NULL,"7"
702,"35604087","198710",NULL,NULL,NULL,"7"
702,"35604087","198711",NULL,NULL,NULL,"7"
702,"35604087","198712",NULL,NULL,NULL,"7"
702,"35604087","198801",NULL,NULL,NULL,"8"
702,"35604087","198802",NULL,NULL,NULL,"9"
702,"35604087","198803",NULL,NULL,NULL,"8"
702,"35604087","198804",NULL,NULL,NULL,"8"
702,"35604087","198805",NULL,NULL,NULL,"8"
702,"35604087","198806",NULL,NULL,NULL,"8"
702,"35604087","198807",NULL,NULL,NULL,"8"
702,"35604087","198808",NULL,NULL,NULL,"8"
702,"35604087","198809",NULL,NULL,NULL,"8"
702,"35604087","198810",NULL,NULL,NULL,"7"
702,"35604087","198811",NULL,NULL,NULL,"7"
702,"35604087","198812",NULL,NULL,NULL,"7"
702,"35604087","198901",NULL,NULL,NULL,"7"
702,"35604087","198902",NULL,NULL,NULL,"7"
702,"35604087","198903",NULL,NULL,NULL,"8"
702,"35604087","198904",NULL,NULL,NULL,"9"
702,"35604087","198905",NULL,NULL,NULL,"8"
702,"35604087","198906",NULL,NULL,NULL,"10"
702,"35604087","198907",NULL,NULL,NULL,"10"
702,"35604087","198908",NULL,NULL,NULL,"9"
702,"35604087","198909",NULL,NULL,NULL,"10"
702,"35604087","198910",NULL,NULL,NULL,"10"
702,"35604087","198911",NULL,NULL,NULL,"8"
702,"35604087","198912",NULL,NULL,NULL,"9"
702,"35604087","199001",NULL,NULL,NULL,"8"
702,"35604087","199002",NULL,NULL,NULL,"7"
702,"35604087","199004",NULL,NULL,NULL,"7"
702,"35604087","199005",NULL,NULL,NULL,"8"
702,"35604087","199006",NULL,NULL,NULL,"8"
702,"35604087","199008",NULL,NULL,NULL,"6"
702,"35604087","199009",NULL,NULL,NULL,"6"
702,"35604087","199010",NULL,NULL,NULL,"6"
702,"35604087","199011",NULL,NULL,NULL,"6"
702,"35604087","199012",NULL,NULL,NULL,"6"
702,"35604087","199101",NULL,NULL,NULL,"6"
702,"35604087","199102",NULL,NULL,NULL,"6"
702,"35604087","199103",NULL,NULL,NULL,"6"
702,"35604087","199105",NULL,NULL,NULL,"6"
702,"35604087","199106",NULL,NULL,NULL,"6"
702,"35604087","199107",NULL,NULL,NULL,"6"
702,"35604087","199108",NULL,NULL,NULL,"6"
702,"35604087","199109",NULL,NULL,NULL,"6"
702,"35604087","199110",NULL,NULL,NULL,"6"
702,"35604087","199111",NULL,NULL,NULL,"6"
702,"35604087","199112",NULL,NULL,NULL,"6"
702,"35604087","199201",NULL,NULL,NULL,"6"
702,"35604087","199202",NULL,NULL,NULL,"6"
702,"35604087","199509",NULL,NULL,NULL,"6"
702,"35604087","199510",NULL,NULL,NULL,"6"
702,"35604087","199511",NULL,NULL,NULL,"6"
702,"35604087","199512",NULL,NULL,NULL,"6"
702,"35604087","199601",NULL,NULL,NULL,"6"
702,"35604087","199602",NULL,NULL,NULL,"6"
702,"35604087","199603",NULL,NULL,NULL,"7"
702,"35604087","199604",NULL,NULL,NULL,"7"
702,"35604087","199605",NULL,NULL,NULL,"7"
702,"35604087","199606",NULL,NULL,NULL,"8"
702,"35604087","199607",NULL,NULL,NULL,"8"
702,"35604087","199608",NULL,NULL,NULL,"8"
702,"35604087","199609",NULL,NULL,NULL,"8"
702,"35604087","199610",NULL,NULL,NULL,"8"
702,"35604087","199611",NULL,NULL,NULL,"8"
702,"35604087","199612",NULL,NULL,NULL,"9"
702,"35604087","199701",NULL,NULL,NULL,"9"
702,"35604087","199702",NULL,NULL,NULL,"9"
702,"35604087","199703",NULL,NULL,NULL,"8"
702,"35604087","199704",NULL,NULL,NULL,"8"
702,"35604087","199705",NULL,NULL,NULL,"10"
702,"35604087","199706",NULL,NULL,NULL,"7"
702,"35604087","199707",NULL,NULL,NULL,"9"
702,"35604087","199708",NULL,NULL,NULL,"8"
702,"35604087","199709",NULL,NULL,NULL,"9"
702,"35604087","199710",NULL,NULL,NULL,"9"
702,"35604087","199711",NULL,NULL,NULL,"8"
702,"35604087","199712",NULL,NULL,NULL,"9"
702,"35604087","199801",NULL,NULL,NULL,"9"
702,"35604087","199802",NULL,NULL,NULL,"7"
702,"35604087","199803",NULL,NULL,NULL,"7"
702,"35604087","199804",NULL,NULL,NULL,"8"
702,"35604087","199805",NULL,NULL,NULL,"8"
702,"35604087","199806",NULL,NULL,NULL,"7"
702,"35604087","199807",NULL,NULL,NULL,"7"
702,"35604087","199808",NULL,NULL,NULL,"7"
702,"35604087","199809",NULL,NULL,NULL,"7"
702,"35604087","199810",NULL,NULL,NULL,"7"
702,"35604087","199811",NULL,NULL,NULL,"8"
702,"35604087","199812",NULL,NULL,NULL,"8"
702,"35604087","199901",NULL,NULL,NULL,"8"
702,"35604087","199902",NULL,NULL,NULL,"8"
702,"35604087","199903",NULL,NULL,NULL,"8"
702,"35604087","199904",NULL,NULL,NULL,"7"
702,"35604087","199905",NULL,NULL,NULL,"6"
702,"35604087","199906",NULL,NULL,NULL,"6"
702,"35604087","199907",NULL,NULL,NULL,"6"
702,"35604087","199908",NULL,NULL,NULL,"6"
702,"35604087","199909",NULL,NULL,NULL,"6"
702,"35604087","200606",NULL,NULL,NULL,"6"
702,"35604087","200607",NULL,NULL,NULL,"6"
702,"35604087","200608",NULL,NULL,NULL,"6"
702,"35604087","200609",NULL,NULL,NULL,"6"
702,"35604087","200610",NULL,NULL,NULL,"6"
702,"35604087","200611",NULL,NULL,NULL,"6"
702,"35604087","200612",NULL,NULL,NULL,"6"
702,"35604087","200702",NULL,NULL,NULL,"6"
702,"35604087","200704",NULL,NULL,NULL,"6"
702,"35604087","200705",NULL,NULL,NULL,"6"
702,"35604087","200706",NULL,NULL,NULL,"6"
702,"35604087","200707",NULL,NULL,NULL,"6"
702,"35604087","200708",NULL,NULL,NULL,"6"
702,"35604087","200709",NULL,NULL,NULL,"7"
702,"35604087","200711",NULL,NULL,NULL,"9"
702,"35604087","200712",NULL,NULL,NULL,"7"
702,"35604087","200801",NULL,NULL,NULL,"7"
702,"35604087","200802",NULL,NULL,NULL,"6"
702,"35604087","200803",NULL,NULL,NULL,"7"
702,"35604087","200804",NULL,NULL,NULL,"7"
702,"35604087","200805",NULL,NULL,NULL,"7"
702,"35604087","200806",NULL,NULL,NULL,"7"
702,"35604087","200807",NULL,NULL,NULL,"6"
702,"35604087","200808",NULL,NULL,NULL,"6"
702,"35604087","200810",NULL,NULL,NULL,"6"
702,"35604087","200811",NULL,NULL,NULL,"6"
702,"35604087","200812",NULL,NULL,NULL,"6"
702,"35604087","200901",NULL,NULL,NULL,"6"
702,"35604087","200902",NULL,NULL,NULL,"7"
702,"35604087","200903",NULL,NULL,NULL,"7"
702,"35604087","200904",NULL,NULL,NULL,"7"
702,"35604087","200905",NULL,NULL,NULL,"7"
702,"35604087","200906",NULL,NULL,NULL,"7"
702,"35604087","200907",NULL,NULL,NULL,"7"
702,"35604087","200908",NULL,NULL,NULL,"6"
702,"35604087","200909",NULL,NULL,NULL,"7"
702,"35604087","200910",NULL,NULL,NULL,"7"
702,"35604087","200911",NULL,NULL,NULL,"7"
702,"35604087","200912",NULL,NULL,NULL,"6"
702,"35604087","201001",NULL,NULL,NULL,"7"
702,"35604087","201002",NULL,NULL,NULL,"7"
702,"35604087","201003",NULL,NULL,NULL,"7"
702,"35604087","201004",NULL,NULL,NULL,"7"
702,"35604087","201005",NULL,NULL,NULL,"6"
702,"35604087","201006",NULL,NULL,NULL,"7"
702,"35604087","201007",NULL,NULL,NULL,"7"
702,"35604087","201008",NULL,NULL,NULL,"6"
702,"35604087","201009",NULL,NULL,NULL,"7"
702,"35604087","201010",NULL,NULL,NULL,"7"
702,"35604087","201011",NULL,NULL,NULL,"6"
702,"35604087","201012",NULL,NULL,NULL,"7"
702,"35604087","201101",NULL,NULL,NULL,"7"
702,"35604087","201102",NULL,NULL,NULL,"6"
702,"35604087","201103",NULL,NULL,NULL,"6"
702,"35604087","201104",NULL,NULL,NULL,"6"
702,"35604087","201105",NULL,NULL,NULL,"6"
702,"35604087","201106",NULL,NULL,NULL,"7"
702,"35604087","201107",NULL,NULL,NULL,"7"
702,"35604087","201108",NULL,NULL,NULL,"7"
702,"35604087","201109",NULL,NULL,NULL,"7"
702,"35604087","201110",NULL,NULL,NULL,"7"
702,"35604087","201111",NULL,NULL,NULL,"6"
702,"35604087","201112",NULL,NULL,NULL,"6"
702,"35604087","201201",NULL,NULL,NULL,"6"
702,"35604087","201203",NULL,NULL,NULL,"6"
702,"35604087","201204",NULL,NULL,NULL,"7"
702,"35604087","201205",NULL,NULL,NULL,"7"
702,"35604087","201206",NULL,NULL,NULL,"7"
702,"35604087","201207",NULL,NULL,NULL,"7"
702,"35604087","201208",NULL,NULL,NULL,"7"
702,"35604087","201209",NULL,NULL,NULL,"7"
702,"35604087","201210",NULL,NULL,NULL,"8"
702,"35604087","201211",NULL,NULL,NULL,"8"
702,"35604087","201212",NULL,NULL,NULL,"7"
702,"35604087","201301",NULL,NULL,NULL,"7"
702,"35604087","201302",NULL,NULL,NULL,"6"
702,"35604087","201303",NULL,NULL,NULL,"6"
702,"35604087","201304",NULL,NULL,NULL,"6"
702,"35604087","201306",NULL,NULL,NULL,"6"
702,"35604087","201307",NULL,NULL,NULL,"6"
702,"35604087","201308",NULL,NULL,NULL,"6"
702,"35604087","201309",NULL,NULL,NULL,"7"
702,"35604087","201311",NULL,NULL,NULL,"6"
702,"35604087","201408",NULL,NULL,NULL,"6"
702,"35604087","201409",NULL,NULL,NULL,"6"
702,"35604087","201410",NULL,NULL,NULL,"6"
702,"35604087","201411",NULL,NULL,NULL,"6"
702,"35604087","201412",NULL,NULL,NULL,"6"
702,"35604087","201501",NULL,NULL,NULL,"6"
702,"35604087","201502",NULL,NULL,NULL,"6"
702,"35604087","201503",NULL,NULL,NULL,"6"
702,"35604087","201703",NULL,NULL,NULL,"6"
702,"35604087","201704",NULL,NULL,NULL,"6"
702,"35604087","201705",NULL,NULL,NULL,"6"
702,"35604087","201802",NULL,NULL,NULL,"6"
702,"35604087","201803",NULL,NULL,NULL,"6"
702,"35604087","201804",NULL,NULL,NULL,"6"
702,"40221415","201008",NULL,NULL,NULL,"6"
702,"40221415","201201",NULL,NULL,NULL,"7"
702,"40221415","201408",NULL,NULL,NULL,"6"
702,"40221415","201503",NULL,NULL,NULL,"6"
702,"40221415","201602",NULL,NULL,NULL,"6"
702,"40221415","201802",NULL,NULL,NULL,"9"
702,"40224132","201106",NULL,NULL,NULL,"6"
702,"40224805","200912",NULL,NULL,NULL,"6"
702,"40224805","201011",NULL,NULL,NULL,"9"
702,"40224805","201604",NULL,NULL,NULL,"6"
702,"40224805","201906",NULL,NULL,NULL,"6"
702,"40229134","200908",NULL,NULL,NULL,"6"
702,"40229134","200909",NULL,NULL,NULL,"9"
702,"40229134","201005",NULL,NULL,NULL,"6"
702,"40229134","201006",NULL,NULL,NULL,"6"
702,"40229134","201008",NULL,NULL,NULL,"8"
702,"40229134","201012",NULL,NULL,NULL,"8"
702,"40229134","201102",NULL,NULL,NULL,"7"
702,"40229134","201103",NULL,NULL,NULL,"6"
702,"40229134","201104",NULL,NULL,NULL,"6"
702,"40229134","201107",NULL,NULL,NULL,"7"
702,"40229134","201112",NULL,NULL,NULL,"8"
702,"40229134","201202",NULL,NULL,NULL,"6"
702,"40229134","201204",NULL,NULL,NULL,"6"
702,"40229134","201206",NULL,NULL,NULL,"7"
702,"40229134","201209",NULL,NULL,NULL,"6"
702,"40229134","201301",NULL,NULL,NULL,"6"
702,"40229134","201303",NULL,NULL,NULL,"9"
702,"40229134","201304",NULL,NULL,NULL,"6"
702,"40229134","201305",NULL,NULL,NULL,"7"
702,"40229134","201307",NULL,NULL,NULL,"8"
702,"40229134","201308",NULL,NULL,NULL,"7"
702,"40229134","201309",NULL,NULL,NULL,"6"
702,"40229134","201312",NULL,NULL,NULL,"7"
702,"40229134","201402",NULL,NULL,NULL,"10"
702,"40229134","201404",NULL,NULL,NULL,"9"
702,"40229134","201407",NULL,NULL,NULL,"7"
702,"40229134","201412",NULL,NULL,NULL,"6"
702,"40229134","201504",NULL,NULL,NULL,"6"
702,"40229134","201506",NULL,NULL,NULL,"6"
702,"40229134","201507",NULL,NULL,NULL,"8"
702,"40229134","201601",NULL,NULL,NULL,"6"
702,"40229134","201603",NULL,NULL,NULL,"6"
702,"40229134","201606",NULL,NULL,NULL,"8"
702,"40229134","201608",NULL,NULL,NULL,"9"
702,"40229134","201609",NULL,NULL,NULL,"7"
702,"40229134","201610",NULL,NULL,NULL,"8"
702,"40229134","201612",NULL,NULL,NULL,"6"
702,"40229134","201701",NULL,NULL,NULL,"6"
702,"40229134","201705",NULL,NULL,NULL,"7"
702,"40229134","201706",NULL,NULL,NULL,"9"
702,"40229134","201707",NULL,NULL,NULL,"7"
702,"40229134","201708",NULL,NULL,NULL,"7"
702,"40229134","201710",NULL,NULL,NULL,"7"
702,"40229134","201801",NULL,NULL,NULL,"9"
702,"40229134","201803",NULL,NULL,NULL,"7"
702,"40229134","201806",NULL,NULL,NULL,"6"
702,"40229134","201807",NULL,NULL,NULL,"6"
702,"40229134","201809",NULL,NULL,NULL,"7"
702,"40229134","201810",NULL,NULL,NULL,"10"
702,"40231925","199208",NULL,NULL,NULL,"6"
702,"40231925","200907",NULL,NULL,NULL,"7"
702,"40231925","200909",NULL,NULL,NULL,"6"
702,"40231925","200910",NULL,NULL,NULL,"9"
702,"40231925","201001",NULL,NULL,NULL,"6"
702,"40231925","201002",NULL,NULL,NULL,"6"
702,"40231925","201007",NULL,NULL,NULL,"7"
702,"40231925","201008",NULL,NULL,NULL,"6"
702,"40231925","201010",NULL,NULL,NULL,"7"
702,"40231925","201102",NULL,NULL,NULL,"6"
702,"40231925","201103",NULL,NULL,NULL,"8"
702,"40231925","201106",NULL,NULL,NULL,"6"
702,"40231925","201110",NULL,NULL,NULL,"6"
702,"40231925","201112",NULL,NULL,NULL,"7"
702,"40231925","201202",NULL,NULL,NULL,"8"
702,"40231925","201203",NULL,NULL,NULL,"7"
702,"40231925","201204",NULL,NULL,NULL,"7"
702,"40231925","201205",NULL,NULL,NULL,"6"
702,"40231925","201206",NULL,NULL,NULL,"8"
702,"40231925","201208",NULL,NULL,NULL,"8"
702,"40231925","201304",NULL,NULL,NULL,"6"
702,"40231925","201308",NULL,NULL,NULL,"6"
702,"40231925","201403",NULL,NULL,NULL,"6"
702,"40231925","201406",NULL,NULL,NULL,"6"
702,"40231925","201410",NULL,NULL,NULL,"7"
702,"40231925","201412",NULL,NULL,NULL,"8"
702,"40231925","201504",NULL,NULL,NULL,"6"
702,"40231925","201505",NULL,NULL,NULL,"7"
702,"40231925","201509",NULL,NULL,NULL,"8"
702,"40231925","201603",NULL,NULL,NULL,"6"
702,"40231925","201605",NULL,NULL,NULL,"6"
702,"40231925","201710",NULL,NULL,NULL,"6"
702,"40231925","201806",NULL,NULL,NULL,"12"
702,"40231925","201906",NULL,NULL,NULL,"8"
702,"40236824","201404",NULL,NULL,NULL,"6"
702,"42898298","199006",NULL,NULL,NULL,"6"
702,"42898298","199505",NULL,NULL,NULL,"6"
702,"42898298","200909",NULL,NULL,NULL,"7"
702,"42898298","201001",NULL,NULL,NULL,"6"
702,"42898298","201002",NULL,NULL,NULL,"7"
702,"42898298","201006",NULL,NULL,NULL,"7"
702,"42898298","201101",NULL,NULL,NULL,"6"
702,"42898298","201106",NULL,NULL,NULL,"7"
702,"42898298","201202",NULL,NULL,NULL,"6"
702,"42898298","201207",NULL,NULL,NULL,"6"
702,"42898298","201301",NULL,NULL,NULL,"6"
702,"42898298","201308",NULL,NULL,NULL,"7"
702,"42898298","201405",NULL,NULL,NULL,"6"
702,"42898298","201508",NULL,NULL,NULL,"6"
2000702,"0.154936 secs",NULL,NULL,NULL,NULL,"6"
704,"920300","2010","8532","4",NULL,"7"
704,"920300","2011","8532","3",NULL,"8"
704,"920300","2012","8532","3",NULL,"9"
704,"920300","2012","8532","4",NULL,"8"
704,"920300","2013","8532","2",NULL,"7"
704,"920300","2013","8532","4",NULL,"8"
704,"920300","2013","8532","5",NULL,"9"
704,"920300","2014","8532","3",NULL,"6"
704,"920300","2015","8532","4",NULL,"8"
704,"920300","2016","8532","2",NULL,"6"
704,"920300","2016","8532","3",NULL,"7"
704,"920300","2016","8532","4",NULL,"6"
704,"920300","2017","8532","2",NULL,"6"
704,"920300","2018","8532","5",NULL,"7"
704,"1115171","2001","8507","4",NULL,"6"
704,"1115171","2006","8507","5",NULL,"7"
704,"1115171","2007","8507","4",NULL,"7"
704,"1115171","2008","8507","4",NULL,"7"
704,"1115171","2009","8507","1",NULL,"6"
704,"1115171","2009","8507","3",NULL,"6"
704,"1115171","2009","8507","6",NULL,"7"
704,"1115171","2010","8507","1",NULL,"13"
704,"1115171","2010","8507","4",NULL,"11"
704,"1115171","2010","8507","5",NULL,"9"
704,"1115171","2010","8532","1",NULL,"7"
704,"1115171","2010","8532","2",NULL,"9"
704,"1115171","2010","8532","4",NULL,"10"
704,"1115171","2011","8507","2",NULL,"6"
704,"1115171","2011","8507","3",NULL,"7"
704,"1115171","2011","8507","4",NULL,"10"
704,"1115171","2011","8507","5",NULL,"6"
704,"1115171","2011","8507","6",NULL,"6"
704,"1115171","2011","8532","3",NULL,"7"
704,"1115171","2011","8532","4",NULL,"9"
704,"1115171","2012","8507","2",NULL,"7"
704,"1115171","2012","8507","4",NULL,"11"
704,"1115171","2012","8507","7",NULL,"6"
704,"1115171","2012","8532","1",NULL,"7"
704,"1115171","2012","8532","6",NULL,"6"
704,"1115171","2013","8507","1",NULL,"7"
704,"1115171","2013","8507","2",NULL,"6"
704,"1115171","2013","8507","4",NULL,"8"
704,"1115171","2013","8532","1",NULL,"7"
704,"1115171","2013","8532","4",NULL,"9"
704,"1115171","2013","8532","5",NULL,"8"
704,"1115171","2013","8532","7",NULL,"7"
704,"1115171","2014","8507","1",NULL,"8"
704,"1115171","2014","8507","2",NULL,"9"
704,"1115171","2014","8507","4",NULL,"14"
704,"1115171","2014","8532","1",NULL,"9"
704,"1115171","2014","8532","4",NULL,"7"
704,"1115171","2014","8532","5",NULL,"7"
704,"1115171","2015","8507","1",NULL,"6"
704,"1115171","2015","8507","3",NULL,"11"
704,"1115171","2015","8507","4",NULL,"7"
704,"1115171","2015","8507","5",NULL,"6"
704,"1115171","2015","8532","1",NULL,"11"
704,"1115171","2015","8532","3",NULL,"7"
704,"1115171","2015","8532","4",NULL,"9"
704,"1115171","2015","8532","6",NULL,"9"
704,"1115171","2016","8507","2",NULL,"12"
704,"1115171","2016","8507","4",NULL,"13"
704,"1115171","2016","8532","4",NULL,"10"
704,"1115171","2016","8532","5",NULL,"9"
704,"1115171","2016","8532","6",NULL,"7"
704,"1115171","2017","8507","1",NULL,"7"
704,"1115171","2017","8507","3",NULL,"10"
704,"1115171","2017","8532","2",NULL,"9"
704,"1115171","2017","8532","3",NULL,"6"
704,"1115171","2017","8532","4",NULL,"7"
704,"1115171","2017","8532","5",NULL,"10"
704,"1115171","2017","8532","7",NULL,"7"
704,"1115171","2018","8507","2",NULL,"8"
704,"1115171","2018","8507","4",NULL,"6"
704,"1115171","2018","8507","6",NULL,"6"
704,"1115171","2018","8532","1",NULL,"6"
704,"1115171","2018","8532","2",NULL,"9"
704,"1115171","2018","8532","4",NULL,"8"
704,"1115171","2018","8532","5",NULL,"7"
704,"1115171","2019","8532","5",NULL,"7"
704,"1115171","2019","8532","6",NULL,"6"
704,"1127078","2009","8507","0",NULL,"16"
704,"1127078","2009","8532","0",NULL,"12"
704,"1127078","2010","8507","0",NULL,"21"
704,"1127078","2010","8532","0",NULL,"21"
704,"1127078","2011","8507","0",NULL,"28"
704,"1127078","2011","8532","0",NULL,"37"
704,"1127078","2012","8507","0",NULL,"30"
704,"1127078","2012","8507","1",NULL,"6"
704,"1127078","2012","8532","0",NULL,"29"
704,"1127078","2012","8532","1",NULL,"7"
704,"1127078","2013","8507","0",NULL,"36"
704,"1127078","2013","8507","1",NULL,"6"
704,"1127078","2013","8532","0",NULL,"31"
704,"1127078","2014","8507","0",NULL,"29"
704,"1127078","2014","8532","0",NULL,"27"
704,"1127078","2015","8507","0",NULL,"32"
704,"1127078","2015","8532","0",NULL,"18"
704,"1127078","2016","8507","0",NULL,"29"
704,"1127078","2016","8532","0",NULL,"27"
704,"1127078","2017","8507","0",NULL,"35"
704,"1127078","2017","8532","0",NULL,"21"
704,"1127078","2018","8507","0",NULL,"23"
704,"1127078","2018","8532","0",NULL,"22"
704,"1127078","2018","8532","1",NULL,"8"
704,"1127078","2019","8507","0",NULL,"12"
704,"1127078","2019","8532","0",NULL,"14"
704,"1127433","1991","8507","7",NULL,"8"
704,"1127433","2009","8507","1",NULL,"14"
704,"1127433","2009","8507","2",NULL,"11"
704,"1127433","2009","8507","3",NULL,"9"
704,"1127433","2009","8507","4",NULL,"16"
704,"1127433","2009","8507","6",NULL,"9"
704,"1127433","2009","8507","7",NULL,"6"
704,"1127433","2009","8532","0",NULL,"9"
704,"1127433","2009","8532","1",NULL,"10"
704,"1127433","2009","8532","2",NULL,"9"
704,"1127433","2009","8532","4",NULL,"7"
704,"1127433","2009","8532","5",NULL,"14"
704,"1127433","2010","8507","0",NULL,"9"
704,"1127433","2010","8507","1",NULL,"25"
704,"1127433","2010","8507","2",NULL,"20"
704,"1127433","2010","8507","3",NULL,"15"
704,"1127433","2010","8507","4",NULL,"21"
704,"1127433","2010","8507","5",NULL,"14"
704,"1127433","2010","8507","6",NULL,"17"
704,"1127433","2010","8507","7",NULL,"8"
704,"1127433","2010","8532","0",NULL,"10"
704,"1127433","2010","8532","1",NULL,"13"
704,"1127433","2010","8532","2",NULL,"12"
704,"1127433","2010","8532","3",NULL,"15"
704,"1127433","2010","8532","4",NULL,"12"
704,"1127433","2010","8532","5",NULL,"14"
704,"1127433","2010","8532","6",NULL,"14"
704,"1127433","2010","8532","7",NULL,"6"
704,"1127433","2011","8507","0",NULL,"13"
704,"1127433","2011","8507","1",NULL,"16"
704,"1127433","2011","8507","2",NULL,"13"
704,"1127433","2011","8507","3",NULL,"18"
704,"1127433","2011","8507","4",NULL,"20"
704,"1127433","2011","8507","5",NULL,"22"
704,"1127433","2011","8507","6",NULL,"10"
704,"1127433","2011","8507","7",NULL,"6"
704,"1127433","2011","8532","0",NULL,"15"
704,"1127433","2011","8532","1",NULL,"21"
704,"1127433","2011","8532","2",NULL,"10"
704,"1127433","2011","8532","3",NULL,"18"
704,"1127433","2011","8532","4",NULL,"16"
704,"1127433","2011","8532","5",NULL,"21"
704,"1127433","2011","8532","6",NULL,"13"
704,"1127433","2011","8532","7",NULL,"14"
704,"1127433","2012","8507","0",NULL,"15"
704,"1127433","2012","8507","1",NULL,"19"
704,"1127433","2012","8507","2",NULL,"16"
704,"1127433","2012","8507","3",NULL,"22"
704,"1127433","2012","8507","4",NULL,"26"
704,"1127433","2012","8507","5",NULL,"18"
704,"1127433","2012","8507","6",NULL,"13"
704,"1127433","2012","8507","7",NULL,"11"
704,"1127433","2012","8532","0",NULL,"12"
704,"1127433","2012","8532","1",NULL,"23"
704,"1127433","2012","8532","2",NULL,"10"
704,"1127433","2012","8532","3",NULL,"14"
704,"1127433","2012","8532","4",NULL,"14"
704,"1127433","2012","8532","5",NULL,"15"
704,"1127433","2012","8532","6",NULL,"9"
704,"1127433","2012","8532","7",NULL,"10"
704,"1127433","2013","8507","0",NULL,"9"
704,"1127433","2013","8507","1",NULL,"21"
704,"1127433","2013","8507","2",NULL,"16"
704,"1127433","2013","8507","3",NULL,"8"
704,"1127433","2013","8507","4",NULL,"20"
704,"1127433","2013","8507","5",NULL,"15"
704,"1127433","2013","8507","6",NULL,"11"
704,"1127433","2013","8507","7",NULL,"12"
704,"1127433","2013","8532","0",NULL,"18"
704,"1127433","2013","8532","1",NULL,"17"
704,"1127433","2013","8532","2",NULL,"13"
704,"1127433","2013","8532","3",NULL,"13"
704,"1127433","2013","8532","4",NULL,"20"
704,"1127433","2013","8532","5",NULL,"14"
704,"1127433","2013","8532","6",NULL,"10"
704,"1127433","2013","8532","7",NULL,"9"
704,"1127433","2014","8507","0",NULL,"11"
704,"1127433","2014","8507","1",NULL,"17"
704,"1127433","2014","8507","2",NULL,"21"
704,"1127433","2014","8507","3",NULL,"24"
704,"1127433","2014","8507","4",NULL,"13"
704,"1127433","2014","8507","5",NULL,"19"
704,"1127433","2014","8507","6",NULL,"14"
704,"1127433","2014","8532","0",NULL,"17"
704,"1127433","2014","8532","1",NULL,"27"
704,"1127433","2014","8532","2",NULL,"21"
704,"1127433","2014","8532","3",NULL,"16"
704,"1127433","2014","8532","4",NULL,"18"
704,"1127433","2014","8532","5",NULL,"13"
704,"1127433","2014","8532","6",NULL,"21"
704,"1127433","2014","8532","7",NULL,"8"
704,"1127433","2015","8507","0",NULL,"9"
704,"1127433","2015","8507","1",NULL,"17"
704,"1127433","2015","8507","2",NULL,"12"
704,"1127433","2015","8507","3",NULL,"13"
704,"1127433","2015","8507","4",NULL,"17"
704,"1127433","2015","8507","5",NULL,"20"
704,"1127433","2015","8507","6",NULL,"15"
704,"1127433","2015","8507","7",NULL,"8"
704,"1127433","2015","8532","0",NULL,"9"
704,"1127433","2015","8532","1",NULL,"17"
704,"1127433","2015","8532","2",NULL,"12"
704,"1127433","2015","8532","3",NULL,"11"
704,"1127433","2015","8532","4",NULL,"20"
