"analysis_id","stratum_1","stratum_2","stratum_3","stratum_4","stratum_5","count_value"
204,"9202","2005","8507","9",NULL,"10"
204,"9202","2005","8532","0",NULL,"6"
204,"9202","2005","8532","3",NULL,"7"
204,"9202","2005","8532","4",NULL,"9"
204,"9202","2005","8532","5",NULL,"10"
204,"9202","2005","8532","6",NULL,"11"
204,"9202","2006","8507","1",NULL,"7"
204,"9202","2006","8507","4",NULL,"8"
204,"9202","2006","8507","5",NULL,"13"
204,"9202","2006","8507","6",NULL,"22"
204,"9202","2006","8507","7",NULL,"8"
204,"9202","2006","8507","8",NULL,"7"
204,"9202","2006","8507","9",NULL,"9"
204,"9202","2006","8532","0",NULL,"7"
204,"9202","2006","8532","2",NULL,"6"
204,"9202","2006","8532","4",NULL,"14"
204,"9202","2006","8532","5",NULL,"13"
204,"9202","2006","8532","6",NULL,"11"
204,"9202","2007","8507","4",NULL,"7"
204,"9202","2007","8507","5",NULL,"17"
204,"9202","2007","8507","6",NULL,"20"
204,"9202","2007","8507","7",NULL,"13"
204,"9202","2007","8507","8",NULL,"6"
204,"9202","2007","8507","9",NULL,"9"
204,"9202","2007","8532","0",NULL,"6"
204,"9202","2007","8532","2",NULL,"11"
204,"9202","2007","8532","4",NULL,"14"
204,"9202","2007","8532","5",NULL,"13"
204,"9202","2007","8532","6",NULL,"13"
204,"9202","2008","8507","1",NULL,"8"
204,"9202","2008","8507","5",NULL,"22"
204,"9202","2008","8507","6",NULL,"22"
204,"9202","2008","8507","7",NULL,"11"
204,"9202","2008","8507","9",NULL,"9"
204,"9202","2008","8532","0",NULL,"6"
204,"9202","2008","8532","1",NULL,"11"
204,"9202","2008","8532","2",NULL,"15"
204,"9202","2008","8532","3",NULL,"19"
204,"9202","2008","8532","4",NULL,"13"
204,"9202","2008","8532","5",NULL,"16"
204,"9202","2008","8532","6",NULL,"15"
204,"9202","2009","8507","0",NULL,"46"
204,"9202","2009","8507","1",NULL,"46"
204,"9202","2009","8507","2",NULL,"17"
204,"9202","2009","8507","3",NULL,"21"
204,"9202","2009","8507","4",NULL,"31"
204,"9202","2009","8507","5",NULL,"39"
204,"9202","2009","8507","6",NULL,"28"
204,"9202","2009","8507","7",NULL,"20"
204,"9202","2009","8507","9",NULL,"9"
204,"9202","2009","8532","0",NULL,"53"
204,"9202","2009","8532","1",NULL,"45"
204,"9202","2009","8532","2",NULL,"45"
204,"9202","2009","8532","3",NULL,"54"
204,"9202","2009","8532","4",NULL,"39"
204,"9202","2009","8532","5",NULL,"54"
204,"9202","2009","8532","6",NULL,"22"
204,"9202","2009","8532","7",NULL,"14"
204,"9202","2010","8507","0",NULL,"59"
204,"9202","2010","8507","1",NULL,"82"
204,"9202","2010","8507","2",NULL,"29"
204,"9202","2010","8507","3",NULL,"32"
204,"9202","2010","8507","4",NULL,"48"
204,"9202","2010","8507","5",NULL,"59"
204,"9202","2010","8507","6",NULL,"36"
204,"9202","2010","8507","7",NULL,"20"
204,"9202","2010","8507","8",NULL,"8"
204,"9202","2010","8507","9",NULL,"8"
204,"9202","2010","8532","0",NULL,"68"
204,"9202","2010","8532","1",NULL,"79"
204,"9202","2010","8532","2",NULL,"57"
204,"9202","2010","8532","3",NULL,"61"
204,"9202","2010","8532","4",NULL,"52"
204,"9202","2010","8532","5",NULL,"66"
204,"9202","2010","8532","6",NULL,"33"
204,"9202","2010","8532","7",NULL,"24"
204,"9202","2011","8507","0",NULL,"59"
204,"9202","2011","8507","1",NULL,"83"
204,"9202","2011","8507","2",NULL,"17"
204,"9202","2011","8507","3",NULL,"34"
204,"9202","2011","8507","4",NULL,"42"
204,"9202","2011","8507","5",NULL,"61"
204,"9202","2011","8507","6",NULL,"40"
204,"9202","2011","8507","7",NULL,"21"
204,"9202","2011","8507","8",NULL,"7"
204,"9202","2011","8507","9",NULL,"7"
204,"9202","2011","8532","0",NULL,"67"
204,"9202","2011","8532","1",NULL,"73"
204,"9202","2011","8532","2",NULL,"62"
204,"9202","2011","8532","3",NULL,"56"
204,"9202","2011","8532","4",NULL,"55"
204,"9202","2011","8532","5",NULL,"63"
204,"9202","2011","8532","6",NULL,"41"
204,"9202","2011","8532","7",NULL,"25"
204,"9202","2012","8507","0",NULL,"58"
204,"9202","2012","8507","1",NULL,"82"
204,"9202","2012","8507","2",NULL,"28"
204,"9202","2012","8507","3",NULL,"31"
204,"9202","2012","8507","4",NULL,"36"
204,"9202","2012","8507","5",NULL,"59"
204,"9202","2012","8507","6",NULL,"42"
204,"9202","2012","8507","7",NULL,"26"
204,"9202","2012","8507","8",NULL,"7"
204,"9202","2012","8507","9",NULL,"7"
204,"9202","2012","8532","0",NULL,"64"
204,"9202","2012","8532","1",NULL,"75"
204,"9202","2012","8532","2",NULL,"62"
204,"9202","2012","8532","3",NULL,"53"
204,"9202","2012","8532","4",NULL,"50"
204,"9202","2012","8532","5",NULL,"69"
204,"9202","2012","8532","6",NULL,"41"
204,"9202","2012","8532","7",NULL,"27"
204,"9202","2013","8507","0",NULL,"56"
204,"9202","2013","8507","1",NULL,"82"
204,"9202","2013","8507","2",NULL,"31"
204,"9202","2013","8507","3",NULL,"34"
204,"9202","2013","8507","4",NULL,"42"
204,"9202","2013","8507","5",NULL,"60"
204,"9202","2013","8507","6",NULL,"45"
204,"9202","2013","8507","7",NULL,"25"
204,"9202","2013","8507","8",NULL,"8"
204,"9202","2013","8507","9",NULL,"6"
204,"9202","2013","8532","0",NULL,"62"
204,"9202","2013","8532","1",NULL,"76"
204,"9202","2013","8532","2",NULL,"60"
204,"9202","2013","8532","3",NULL,"49"
204,"9202","2013","8532","4",NULL,"54"
204,"9202","2013","8532","5",NULL,"70"
204,"9202","2013","8532","6",NULL,"42"
204,"9202","2013","8532","7",NULL,"31"
204,"9202","2014","8507","0",NULL,"59"
204,"9202","2014","8507","1",NULL,"76"
204,"9202","2014","8507","2",NULL,"29"
204,"9202","2014","8507","3",NULL,"29"
204,"9202","2014","8507","4",NULL,"43"
204,"9202","2014","8507","5",NULL,"59"
204,"9202","2014","8507","6",NULL,"47"
204,"9202","2014","8507","7",NULL,"24"
204,"9202","2014","8507","8",NULL,"8"
204,"9202","2014","8507","9",NULL,"6"
204,"9202","2014","8532","0",NULL,"58"
204,"9202","2014","8532","1",NULL,"80"
204,"9202","2014","8532","2",NULL,"57"
204,"9202","2014","8532","3",NULL,"57"
204,"9202","2014","8532","4",NULL,"51"
204,"9202","2014","8532","5",NULL,"71"
204,"9202","2014","8532","6",NULL,"45"
204,"9202","2014","8532","7",NULL,"31"
204,"9202","2015","8507","0",NULL,"68"
204,"9202","2015","8507","1",NULL,"76"
204,"9202","2015","8507","2",NULL,"30"
204,"9202","2015","8507","3",NULL,"32"
204,"9202","2015","8507","4",NULL,"38"
204,"9202","2015","8507","5",NULL,"63"
204,"9202","2015","8507","6",NULL,"46"
204,"9202","2015","8507","7",NULL,"25"
204,"9202","2015","8507","8",NULL,"9"
204,"9202","2015","8532","0",NULL,"54"
204,"9202","2015","8532","1",NULL,"81"
204,"9202","2015","8532","2",NULL,"60"
204,"9202","2015","8532","3",NULL,"54"
204,"9202","2015","8532","4",NULL,"54"
204,"9202","2015","8532","5",NULL,"70"
204,"9202","2015","8532","6",NULL,"47"
204,"9202","2015","8532","7",NULL,"29"
204,"9202","2016","8507","0",NULL,"69"
204,"9202","2016","8507","1",NULL,"68"
204,"9202","2016","8507","2",NULL,"32"
204,"9202","2016","8507","3",NULL,"29"
204,"9202","2016","8507","4",NULL,"39"
204,"9202","2016","8507","5",NULL,"58"
204,"9202","2016","8507","6",NULL,"47"
204,"9202","2016","8507","7",NULL,"29"
204,"9202","2016","8507","8",NULL,"11"
204,"9202","2016","8532","0",NULL,"56"
204,"9202","2016","8532","1",NULL,"73"
204,"9202","2016","8532","2",NULL,"62"
204,"9202","2016","8532","3",NULL,"51"
204,"9202","2016","8532","4",NULL,"50"
204,"9202","2016","8532","5",NULL,"67"
204,"9202","2016","8532","6",NULL,"52"
204,"9202","2016","8532","7",NULL,"29"
204,"9202","2016","8532","8",NULL,"7"
204,"9202","2017","8507","0",NULL,"75"
204,"9202","2017","8507","1",NULL,"62"
204,"9202","2017","8507","2",NULL,"29"
204,"9202","2017","8507","3",NULL,"23"
204,"9202","2017","8507","4",NULL,"48"
204,"9202","2017","8507","5",NULL,"63"
204,"9202","2017","8507","6",NULL,"49"
204,"9202","2017","8507","7",NULL,"26"
204,"9202","2017","8507","8",NULL,"13"
204,"9202","2017","8532","0",NULL,"58"
204,"9202","2017","8532","1",NULL,"78"
204,"9202","2017","8532","2",NULL,"62"
204,"9202","2017","8532","3",NULL,"58"
204,"9202","2017","8532","4",NULL,"49"
204,"9202","2017","8532","5",NULL,"66"
204,"9202","2017","8532","6",NULL,"56"
204,"9202","2017","8532","7",NULL,"29"
204,"9202","2017","8532","8",NULL,"9"
204,"9202","2018","8507","0",NULL,"73"
204,"9202","2018","8507","1",NULL,"60"
204,"9202","2018","8507","2",NULL,"46"
204,"9202","2018","8507","3",NULL,"27"
204,"9202","2018","8507","4",NULL,"36"
204,"9202","2018","8507","5",NULL,"65"
204,"9202","2018","8507","6",NULL,"49"
204,"9202","2018","8507","7",NULL,"26"
204,"9202","2018","8507","8",NULL,"12"
204,"9202","2018","8532","0",NULL,"57"
204,"9202","2018","8532","1",NULL,"73"
204,"9202","2018","8532","2",NULL,"65"
204,"9202","2018","8532","3",NULL,"54"
204,"9202","2018","8532","4",NULL,"57"
204,"9202","2018","8532","5",NULL,"59"
204,"9202","2018","8532","6",NULL,"57"
204,"9202","2018","8532","7",NULL,"31"
204,"9202","2018","8532","8",NULL,"11"
204,"9202","2019","8507","0",NULL,"54"
204,"9202","2019","8507","1",NULL,"41"
204,"9202","2019","8507","2",NULL,"26"
204,"9202","2019","8507","3",NULL,"21"
204,"9202","2019","8507","4",NULL,"26"
204,"9202","2019","8507","5",NULL,"57"
204,"9202","2019","8507","6",NULL,"34"
204,"9202","2019","8507","7",NULL,"15"
204,"9202","2019","8507","8",NULL,"13"
204,"9202","2019","8532","0",NULL,"50"
204,"9202","2019","8532","1",NULL,"52"
204,"9202","2019","8532","2",NULL,"58"
204,"9202","2019","8532","3",NULL,"43"
204,"9202","2019","8532","4",NULL,"48"
204,"9202","2019","8532","5",NULL,"37"
204,"9202","2019","8532","6",NULL,"39"
204,"9202","2019","8532","7",NULL,"23"
204,"9202","2019","8532","8",NULL,"7"
204,"9203","1988","8507","7",NULL,"6"
204,"9203","1997","8507","7",NULL,"6"
204,"9203","2009","8507","4",NULL,"6"
204,"9203","2009","8532","4",NULL,"6"
204,"9203","2009","8532","5",NULL,"6"
204,"9203","2010","8507","0",NULL,"8"
204,"9203","2010","8507","3",NULL,"7"
204,"9203","2010","8507","4",NULL,"7"
204,"9203","2010","8507","6",NULL,"7"
204,"9203","2010","8507","7",NULL,"6"
204,"9203","2010","8532","1",NULL,"11"
204,"9203","2010","8532","2",NULL,"11"
204,"9203","2010","8532","3",NULL,"24"
204,"9203","2011","8507","0",NULL,"13"
204,"9203","2011","8507","3",NULL,"7"
204,"9203","2011","8507","4",NULL,"6"
204,"9203","2011","8507","5",NULL,"10"
204,"9203","2011","8507","7",NULL,"6"
204,"9203","2011","8532","0",NULL,"8"
204,"9203","2011","8532","1",NULL,"13"
204,"9203","2011","8532","2",NULL,"14"
204,"9203","2011","8532","3",NULL,"16"
204,"9203","2011","8532","4",NULL,"10"
204,"9203","2011","8532","5",NULL,"7"
204,"9203","2012","8507","1",NULL,"11"
204,"9203","2012","8507","3",NULL,"9"
204,"9203","2012","8507","4",NULL,"6"
204,"9203","2012","8507","5",NULL,"8"
204,"9203","2012","8532","0",NULL,"12"
204,"9203","2012","8532","1",NULL,"10"
204,"9203","2012","8532","2",NULL,"12"
204,"9203","2012","8532","3",NULL,"10"
204,"9203","2012","8532","4",NULL,"8"
204,"9203","2013","8507","1",NULL,"9"
204,"9203","2013","8507","4",NULL,"7"
204,"9203","2013","8507","5",NULL,"8"
204,"9203","2013","8507","6",NULL,"6"
204,"9203","2013","8507","7",NULL,"6"
204,"9203","2013","8532","0",NULL,"6"
204,"9203","2013","8532","1",NULL,"13"
204,"9203","2013","8532","2",NULL,"16"
204,"9203","2013","8532","3",NULL,"19"
204,"9203","2013","8532","4",NULL,"13"
204,"9203","2013","8532","6",NULL,"7"
204,"9203","2014","8507","1",NULL,"15"
204,"9203","2014","8507","6",NULL,"7"
204,"9203","2014","8532","0",NULL,"8"
204,"9203","2014","8532","1",NULL,"12"
204,"9203","2014","8532","2",NULL,"15"
204,"9203","2014","8532","3",NULL,"12"
204,"9203","2014","8532","4",NULL,"9"
204,"9203","2014","8532","5",NULL,"11"
204,"9203","2015","8507","0",NULL,"13"
204,"9203","2015","8507","1",NULL,"7"
204,"9203","2015","8507","2",NULL,"7"
204,"9203","2015","8507","3",NULL,"7"
204,"9203","2015","8507","4",NULL,"7"
204,"9203","2015","8507","5",NULL,"7"
204,"9203","2015","8507","7",NULL,"6"
204,"9203","2015","8532","1",NULL,"6"
204,"9203","2015","8532","2",NULL,"14"
204,"9203","2015","8532","3",NULL,"16"
204,"9203","2015","8532","4",NULL,"15"
204,"9203","2016","8507","0",NULL,"7"
204,"9203","2016","8507","1",NULL,"12"
204,"9203","2016","8507","3",NULL,"7"
204,"9203","2016","8507","5",NULL,"7"
204,"9203","2016","8507","6",NULL,"10"
204,"9203","2016","8507","7",NULL,"7"
204,"9203","2016","8532","0",NULL,"8"
204,"9203","2016","8532","1",NULL,"6"
204,"9203","2016","8532","2",NULL,"6"
204,"9203","2016","8532","3",NULL,"10"
204,"9203","2016","8532","4",NULL,"9"
204,"9203","2017","8507","4",NULL,"9"
204,"9203","2017","8507","6",NULL,"7"
204,"9203","2017","8532","1",NULL,"7"
204,"9203","2017","8532","2",NULL,"28"
204,"9203","2017","8532","3",NULL,"12"
204,"9203","2017","8532","4",NULL,"7"
204,"9203","2017","8532","6",NULL,"10"
204,"9203","2018","8507","0",NULL,"8"
204,"9203","2018","8507","1",NULL,"9"
204,"9203","2018","8507","2",NULL,"10"
204,"9203","2018","8507","6",NULL,"9"
204,"9203","2018","8532","0",NULL,"8"
204,"9203","2018","8532","2",NULL,"13"
204,"9203","2018","8532","3",NULL,"18"
204,"9203","2018","8532","4",NULL,"10"
204,"9203","2019","8532","1",NULL,"8"
204,"9203","2019","8532","2",NULL,"10"
204,"9203","2019","8532","3",NULL,"6"
2000204,"0.128464 secs",NULL,NULL,NULL,NULL,"6"
2000207,"0.031112 secs",NULL,NULL,NULL,NULL,"6"
2000208,"0.073039 secs",NULL,NULL,NULL,NULL,"6"
2000209,"0.024612 secs",NULL,NULL,NULL,NULL,"6"
2000210,"0.028486 secs",NULL,NULL,NULL,NULL,"6"
212,"1917","8507","0",NULL,NULL,"7"
212,"1919","8507","0",NULL,NULL,"6"
212,"1932","8507","1",NULL,NULL,"7"
212,"1933","8507","1",NULL,NULL,"7"
212,"1934","8507","1",NULL,NULL,"8"
212,"1937","8507","1",NULL,NULL,"6"
212,"1938","8507","2",NULL,NULL,"7"
212,"1940","8507","2",NULL,NULL,"8"
212,"1944","8507","1",NULL,NULL,"6"
212,"1944","8507","2",NULL,NULL,"8"
212,"1946","8507","3",NULL,NULL,"6"
212,"1947","8507","2",NULL,NULL,"6"
212,"1948","8507","3",NULL,NULL,"8"
212,"1950","8507","3",NULL,NULL,"7"
212,"1951","8507","2",NULL,NULL,"6"
212,"1956","8507","3",NULL,NULL,"6"
212,"1957","8507","4",NULL,NULL,"11"
212,"1958","8507","4",NULL,NULL,"6"
212,"1959","8532","1",NULL,NULL,"6"
212,"1960","8507","4",NULL,NULL,"8"
212,"1961","8507","4",NULL,NULL,"11"
212,"1962","8507","4",NULL,NULL,"10"
212,"1963","8507","4",NULL,NULL,"8"
212,"1964","8507","4",NULL,NULL,"9"
212,"1964","8507","5",NULL,NULL,"9"
212,"1964","8532","2",NULL,NULL,"6"
212,"1965","8507","4",NULL,NULL,"9"
212,"1965","8507","5",NULL,NULL,"17"
212,"1965","8532","0",NULL,NULL,"6"
212,"1966","8507","4",NULL,NULL,"8"
212,"1966","8507","5",NULL,NULL,"15"
212,"1967","8507","5",NULL,NULL,"14"
212,"1968","8507","5",NULL,NULL,"20"
212,"1969","8507","5",NULL,NULL,"16"
212,"1970","8507","1",NULL,NULL,"6"
212,"1970","8507","5",NULL,NULL,"13"
212,"1971","8507","1",NULL,NULL,"6"
212,"1971","8507","5",NULL,NULL,"20"
212,"1971","8507","6",NULL,NULL,"6"
212,"1972","8507","1",NULL,NULL,"6"
212,"1972","8507","5",NULL,NULL,"16"
212,"1972","8507","6",NULL,NULL,"6"
212,"1972","8532","3",NULL,NULL,"6"
212,"1973","8507","5",NULL,NULL,"20"
212,"1973","8532","1",NULL,NULL,"6"
212,"1973","8532","3",NULL,NULL,"10"
212,"1974","8507","5",NULL,NULL,"20"
212,"1974","8507","6",NULL,NULL,"8"
212,"1974","8532","0",NULL,NULL,"6"
212,"1975","8507","5",NULL,NULL,"9"
212,"1975","8507","6",NULL,NULL,"18"
212,"1975","8532","1",NULL,NULL,"6"
212,"1976","8507","5",NULL,NULL,"10"
212,"1976","8507","6",NULL,NULL,"21"
212,"1976","8532","0",NULL,NULL,"8"
212,"1976","8532","1",NULL,NULL,"9"
212,"1977","8507","3",NULL,NULL,"6"
212,"1977","8507","5",NULL,NULL,"12"
212,"1977","8507","6",NULL,NULL,"21"
212,"1977","8532","3",NULL,NULL,"7"
212,"1978","8507","6",NULL,NULL,"31"
212,"1978","8532","2",NULL,NULL,"9"
212,"1979","8507","4",NULL,NULL,"7"
212,"1979","8507","5",NULL,NULL,"7"
212,"1979","8507","6",NULL,NULL,"28"
212,"1980","8507","3",NULL,NULL,"7"
212,"1980","8507","5",NULL,NULL,"8"
212,"1980","8507","6",NULL,NULL,"29"
212,"1980","8532","2",NULL,NULL,"9"
212,"1981","8507","4",NULL,NULL,"10"
212,"1981","8507","5",NULL,NULL,"6"
212,"1981","8507","6",NULL,NULL,"27"
212,"1981","8532","2",NULL,NULL,"6"
212,"1981","8532","4",NULL,NULL,"6"
212,"1982","8507","4",NULL,NULL,"7"
212,"1982","8507","5",NULL,NULL,"7"
212,"1982","8507","6",NULL,NULL,"30"
212,"1982","8532","1",NULL,NULL,"7"
212,"1982","8532","4",NULL,NULL,"8"
212,"1983","8507","4",NULL,NULL,"7"
212,"1983","8507","5",NULL,NULL,"10"
212,"1983","8507","6",NULL,NULL,"33"
212,"1983","8532","2",NULL,NULL,"10"
212,"1984","8507","1",NULL,NULL,"7"
212,"1984","8507","5",NULL,NULL,"9"
212,"1984","8507","6",NULL,NULL,"23"
212,"1984","8507","7",NULL,NULL,"10"
212,"1984","8532","2",NULL,NULL,"10"
212,"1985","8507","2",NULL,NULL,"9"
212,"1985","8507","4",NULL,NULL,"9"
212,"1985","8507","6",NULL,NULL,"21"
212,"1985","8507","7",NULL,NULL,"22"
212,"1985","8532","1",NULL,NULL,"6"
212,"1985","8532","3",NULL,NULL,"9"
212,"1985","8532","4",NULL,NULL,"6"
212,"1986","8507","3",NULL,NULL,"6"
212,"1986","8507","4",NULL,NULL,"6"
212,"1986","8507","6",NULL,NULL,"22"
212,"1986","8507","7",NULL,NULL,"20"
212,"1986","8532","4",NULL,NULL,"8"
212,"1987","8507","4",NULL,NULL,"9"
212,"1987","8507","5",NULL,NULL,"6"
212,"1987","8507","6",NULL,NULL,"20"
212,"1987","8507","7",NULL,NULL,"20"
212,"1987","8532","2",NULL,NULL,"7"
212,"1987","8532","3",NULL,NULL,"10"
212,"1987","8532","4",NULL,NULL,"7"
212,"1988","8507","4",NULL,NULL,"6"
212,"1988","8507","5",NULL,NULL,"7"
212,"1988","8507","6",NULL,NULL,"8"
212,"1988","8507","7",NULL,NULL,"31"
212,"1988","8532","2",NULL,NULL,"6"
212,"1988","8532","3",NULL,NULL,"7"
212,"1988","8532","4",NULL,NULL,"10"
212,"1989","8507","5",NULL,NULL,"10"
212,"1989","8507","6",NULL,NULL,"8"
212,"1989","8507","7",NULL,NULL,"27"
212,"1989","8532","2",NULL,NULL,"6"
212,"1990","8507","1",NULL,NULL,"7"
212,"1990","8507","3",NULL,NULL,"11"
212,"1990","8507","4",NULL,NULL,"8"
212,"1990","8507","5",NULL,NULL,"7"
212,"1990","8507","6",NULL,NULL,"10"
212,"1990","8507","7",NULL,NULL,"30"
212,"1990","8532","2",NULL,NULL,"7"
212,"1990","8532","3",NULL,NULL,"10"
212,"1990","8532","4",NULL,NULL,"7"
212,"1991","8507","0",NULL,NULL,"6"
212,"1991","8507","1",NULL,NULL,"7"
212,"1991","8507","5",NULL,NULL,"9"
212,"1991","8507","6",NULL,NULL,"10"
212,"1991","8507","7",NULL,NULL,"32"
212,"1991","8532","2",NULL,NULL,"8"
212,"1991","8532","3",NULL,NULL,"7"
212,"1991","8532","4",NULL,NULL,"12"
212,"1992","8507","3",NULL,NULL,"8"
212,"1992","8507","4",NULL,NULL,"7"
212,"1992","8507","5",NULL,NULL,"9"
212,"1992","8507","6",NULL,NULL,"9"
212,"1992","8507","7",NULL,NULL,"30"
212,"1992","8532","1",NULL,NULL,"7"
212,"1992","8532","2",NULL,NULL,"7"
212,"1992","8532","3",NULL,NULL,"12"
212,"1992","8532","4",NULL,NULL,"10"
212,"1993","8507","3",NULL,NULL,"7"
212,"1993","8507","4",NULL,NULL,"8"
212,"1993","8507","5",NULL,NULL,"11"
212,"1993","8507","6",NULL,NULL,"9"
212,"1993","8507","7",NULL,NULL,"30"
212,"1993","8532","4",NULL,NULL,"10"
212,"1994","8507","4",NULL,NULL,"10"
212,"1994","8507","5",NULL,NULL,"14"
212,"1994","8507","6",NULL,NULL,"11"
212,"1994","8507","7",NULL,NULL,"24"
212,"1994","8507","8",NULL,NULL,"8"
212,"1994","8532","2",NULL,NULL,"6"
212,"1994","8532","3",NULL,NULL,"7"
212,"1994","8532","4",NULL,NULL,"11"
212,"1994","8532","5",NULL,NULL,"8"
212,"1995","8507","1",NULL,NULL,"9"
212,"1995","8507","4",NULL,NULL,"8"
212,"1995","8507","5",NULL,NULL,"16"
212,"1995","8507","6",NULL,NULL,"6"
212,"1995","8507","7",NULL,NULL,"20"
212,"1995","8507","8",NULL,NULL,"19"
212,"1995","8532","1",NULL,NULL,"8"
212,"1995","8532","2",NULL,NULL,"7"
212,"1995","8532","3",NULL,NULL,"7"
212,"1995","8532","4",NULL,NULL,"8"
212,"1995","8532","5",NULL,NULL,"6"
212,"1996","8507","4",NULL,NULL,"8"
212,"1996","8507","5",NULL,NULL,"14"
212,"1996","8507","6",NULL,NULL,"9"
212,"1996","8507","7",NULL,NULL,"17"
212,"1996","8507","8",NULL,NULL,"19"
212,"1996","8532","1",NULL,NULL,"6"
212,"1996","8532","2",NULL,NULL,"10"
212,"1996","8532","3",NULL,NULL,"8"
212,"1996","8532","4",NULL,NULL,"8"
212,"1996","8532","5",NULL,NULL,"9"
212,"1997","8507","1",NULL,NULL,"8"
212,"1997","8507","5",NULL,NULL,"9"
212,"1997","8507","6",NULL,NULL,"9"
212,"1997","8507","7",NULL,NULL,"17"
212,"1997","8507","8",NULL,NULL,"19"
212,"1997","8532","2",NULL,NULL,"9"
212,"1997","8532","3",NULL,NULL,"6"
212,"1997","8532","4",NULL,NULL,"12"
212,"1997","8532","5",NULL,NULL,"6"
212,"1998","8507","0",NULL,NULL,"7"
212,"1998","8507","3",NULL,NULL,"8"
212,"1998","8507","4",NULL,NULL,"9"
212,"1998","8507","5",NULL,NULL,"9"
212,"1998","8507","6",NULL,NULL,"10"
212,"1998","8507","7",NULL,NULL,"10"
212,"1998","8507","8",NULL,NULL,"24"
212,"1998","8532","3",NULL,NULL,"6"
212,"1998","8532","4",NULL,NULL,"9"
212,"1998","8532","5",NULL,NULL,"8"
212,"1999","8507","3",NULL,NULL,"6"
212,"1999","8507","4",NULL,NULL,"9"
212,"1999","8507","5",NULL,NULL,"9"
212,"1999","8507","6",NULL,NULL,"13"
212,"1999","8507","7",NULL,NULL,"10"
212,"1999","8507","8",NULL,NULL,"18"
212,"1999","8532","0",NULL,NULL,"6"
212,"1999","8532","1",NULL,NULL,"6"
212,"1999","8532","5",NULL,NULL,"11"
212,"2000","8507","1",NULL,NULL,"6"
212,"2000","8507","4",NULL,NULL,"12"
212,"2000","8507","5",NULL,NULL,"10"
212,"2000","8507","6",NULL,NULL,"9"
212,"2000","8507","7",NULL,NULL,"9"
212,"2000","8507","8",NULL,NULL,"17"
212,"2000","8532","0",NULL,NULL,"6"
212,"2000","8532","1",NULL,NULL,"6"
212,"2000","8532","2",NULL,NULL,"10"
212,"2000","8532","3",NULL,NULL,"8"
212,"2000","8532","4",NULL,NULL,"9"
212,"2000","8532","5",NULL,NULL,"11"
212,"2001","8507","0",NULL,NULL,"7"
212,"2001","8507","4",NULL,NULL,"10"
212,"2001","8507","5",NULL,NULL,"14"
212,"2001","8507","6",NULL,NULL,"11"
212,"2001","8507","7",NULL,NULL,"9"
212,"2001","8507","8",NULL,NULL,"17"
212,"2001","8532","5",NULL,NULL,"11"
212,"2001","8532","6",NULL,NULL,"9"
212,"2002","8507","1",NULL,NULL,"6"
212,"2002","8507","4",NULL,NULL,"7"
212,"2002","8507","5",NULL,NULL,"12"
212,"2002","8507","6",NULL,NULL,"13"
212,"2002","8507","7",NULL,NULL,"7"
212,"2002","8507","8",NULL,NULL,"14"
212,"2002","8532","0",NULL,NULL,"7"
212,"2002","8532","1",NULL,NULL,"9"
212,"2002","8532","3",NULL,NULL,"7"
212,"2002","8532","4",NULL,NULL,"10"
212,"2002","8532","5",NULL,NULL,"10"
212,"2002","8532","6",NULL,NULL,"12"
212,"2003","8507","0",NULL,NULL,"10"
212,"2003","8507","2",NULL,NULL,"7"
212,"2003","8507","3",NULL,NULL,"6"
212,"2003","8507","4",NULL,NULL,"11"
212,"2003","8507","5",NULL,NULL,"16"
212,"2003","8507","6",NULL,NULL,"17"
212,"2003","8507","7",NULL,NULL,"8"
212,"2003","8507","8",NULL,NULL,"13"
212,"2003","8532","3",NULL,NULL,"9"
212,"2003","8532","5",NULL,NULL,"10"
212,"2003","8532","6",NULL,NULL,"11"
212,"2004","8507","0",NULL,NULL,"9"
212,"2004","8507","4",NULL,NULL,"7"
212,"2004","8507","5",NULL,NULL,"17"
212,"2004","8507","6",NULL,NULL,"18"
212,"2004","8507","7",NULL,NULL,"6"
212,"2004","8507","8",NULL,NULL,"10"
212,"2004","8532","1",NULL,NULL,"8"
212,"2004","8532","3",NULL,NULL,"6"
212,"2004","8532","4",NULL,NULL,"7"
212,"2004","8532","5",NULL,NULL,"8"
212,"2004","8532","6",NULL,NULL,"11"
212,"2005","8507","0",NULL,NULL,"8"
212,"2005","8507","2",NULL,NULL,"7"
212,"2005","8507","4",NULL,NULL,"7"
212,"2005","8507","5",NULL,NULL,"16"
212,"2005","8507","6",NULL,NULL,"21"
212,"2005","8507","8",NULL,NULL,"9"
212,"2005","8507","9",NULL,NULL,"10"
212,"2005","8532","0",NULL,NULL,"7"
212,"2005","8532","3",NULL,NULL,"9"
212,"2005","8532","4",NULL,NULL,"10"
212,"2005","8532","5",NULL,NULL,"10"
212,"2005","8532","6",NULL,NULL,"11"
212,"2006","8507","1",NULL,NULL,"7"
212,"2006","8507","4",NULL,NULL,"9"
212,"2006","8507","5",NULL,NULL,"14"
212,"2006","8507","6",NULL,NULL,"22"
212,"2006","8507","7",NULL,NULL,"9"
212,"2006","8507","8",NULL,NULL,"7"
212,"2006","8507","9",NULL,NULL,"9"
212,"2006","8532","0",NULL,NULL,"7"
212,"2006","8532","2",NULL,NULL,"6"
212,"2006","8532","4",NULL,NULL,"15"
212,"2006","8532","5",NULL,NULL,"13"
